 3  0  3 IJBBCCIJDDL.IJAAL.EEK.L...KFF..GGHH.
15 11  4 BBCCL.I.DDL.IJAAL.IJKEE..JKFF.GG..HH H99 K98 E97 L99 C98 B98 J98 I99 G5 
15 11  4 BBCCL..DD.L.IJAAL.IJ..EEIJKFF.GGK.HH E96 D99 L99 H99 C98 B98 I98 J98 K99 G5 
15 11  4 BBCCL.DD..L.IJAAL.IJ.EE.IJKFF.GGK.HH D98 H99 E97 L99 C98 B98 I98 J98 K99 G5 
15 11  4 BBCCL.IDD.L.IJAAL.IJKEE..JKFF.GG.HH. K98 D99 E97 L99 C98 B98 J98 I99 G5 
15 11  4 BBCCL..JDDL.IJAAL.IJK.EEI.KFF.GG..HH H99 K98 E96 L99 C98 B98 J99 I98 G5 
15 11  4 BBCCL.DD..L.IJAAL.IJKEE.IJKFF.GG.HH. D98 K98 E97 L99 C98 B98 I98 J98 G5 
15 11  4 BBCCL.IJDDL.IJAAL.IJK.EE..KFF..GGHH. G4 K98 E96 L99 C98 B98 I99 J99 
15 11  4 BBCCL.DD..L.IJAAL.IJ..EEIJKFF.GGK.HH E96 D98 L99 H99 C98 B98 I98 J98 K99 G5 
15 11  4 BBCCL..JDDL.IJAAL.IJKEE.I.KFF..GGHH. G4 K98 E97 L99 C98 B98 J99 I98 
15 12  3 BBCCL..DD.L.IJAAL.IJKEE.IJKFF.GGHH.. D99 H99 K98 E97 L99 C98 B98 I98 J98 G5 
15 11  4 BBCCL.IDD.L.IJAAL.IJ..EE.JKFF.GGK.HH D99 E96 L99 C98 B98 I99 H99 J98 K99 G5 
15 12  3 BBCCL.IDD.L.IJAAL.IJK.EE.JKFF.GGHH.. D99 H99 K98 E96 L99 C98 B98 J98 I99 G5 
15 12  3 BBCCL.DD..L.IJAAL.IJK.EEIJKFF.GGHH.. D98 H99 K98 E96 L99 C98 B98 I98 J98 G5 
15 11  4 BBCCL...DDL.IJAAL.IJKEE.IJKFF.GG..HH K98 H99 E97 L99 C98 B98 I98 J98 G5 
15 11  4 BBCCL..DD.L.IJAAL.IJKEE.IJKFF.GG.HH. D99 K98 E97 L99 C98 B98 I98 J98 G5 
15 12  3 BBCCL.IDD.L.IJAAL.IJKEE..JKFF.GGHH.. H99 K98 D99 E97 L99 C98 B98 J98 I99 G5 
15 11  4 BBCCL.DD..L.IJAAL.IJK.EEIJKFF.GG.HH. K98 E96 L99 D98 C98 B98 I98 J98 G5 
15 12  3 BBCCL..DD.L.IJAAL.IJK.EEIJKFF.GGHH.. D99 H99 K98 E96 L99 C98 B98 I98 J98 G5 
15 11  4 BBCCL..DD.L.IJAAL.IJ.EE.IJKFF.GGK.HH D99 H99 E97 L99 C98 B98 I98 J98 K99 G5 
15 11  4 BBCCL...DDL.IJAAL.IJKEE.IJKFF..GGHH. G4 K98 E97 L99 C98 B98 I98 J98 
15 12  3 BBCCL.DD..L.IJAAL.IJKEE.IJKFF.GGHH.. H99 D98 K98 E97 L99 C98 B98 I98 J98 G5 
15 11  4 BBCCL..JDDL.IJAAL.IJK.EEI.KFF..GGHH. G4 K98 E96 L99 C98 B98 J99 I98 
15 11  4 BBCCL.I.DDL.IJAAL.IJK.EE.JKFF..GGHH. G4 K98 E96 L99 C98 B98 J98 I99 
15 11  4 BBCCL.I.DDL.IJAAL.IJK.EE.JKFF.GG..HH K98 E96 L99 C98 B98 I99 H99 J98 G5 
15 11  4 BBCCL..JDDL.IJAAL.IJKEE.I.KFF.GG..HH H99 K98 E97 L99 C98 B98 J99 I98 G5 
15 11  4 BBCCL.IDD.L.IJAAL.IJK.EE.JKFF.GG.HH. K98 E96 L99 C98 B98 I99 D99 J98 G5 
15 11  4 BBCCL.IJDDL.IJAAL.IJKEE...KFF..GGHH. G4 K98 E97 L99 C98 B98 I99 J99 
15 11  4 BBCCL...DDL.IJAAL.IJK.EEIJKFF.GG..HH H99 K98 E96 L99 C98 B98 I98 J98 G5 
16 12  4 BBCCL..JDDL..JAAL.IJKEE.I.KFF.IGGHH. I97 G4 K98 E97 L99 C98 B98 J99 
16 12  4 BBCCL.I.DDL.IJAAL.IJKEE..JKFF...GGHH G3 H99 K98 E97 L99 C98 B98 J98 I99 
16 12  4 BBCCL..JDDL.IJAAL.IJKEE.I.KFF..GG.HH H99 G4 K98 E97 L99 C98 B98 J99 I98 
16 12  4 BBCCL..DD.L.IJAAL.IJKEE.IJKFF..GGHH. G4 D99 K98 E97 L99 C98 B98 I98 J98 
16 12  4 BBCCL.IJDDL.IJAAL.IJKEE...KFF...GGHH G3 K98 E97 H99 L99 C98 B98 I99 J99 
16 12  4 BBCCL...DDL.IJAAL.IJK.EEIJKFF..GG.HH H99 G4 K98 E96 L99 C98 B98 I98 J98 
16 12  4 BBCCL.IJDDL.IJAAL.IJKEE...KFF..GG.HH G4 K98 E97 H99 L99 C98 B98 I99 J99 
